Survived,Age,SibSp,Parch,Fare,Sex_female,Sex_male,HasCabin_No,HasCabin_Yes,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,NameLen,Embarked_C,Embarked_Q,Embarked_S,FamilySize,FamilyClass_LargeFamily,FamilyClass_MediumFamily,FamilyClass_Single,FamilyClass_SmallFamily,FareReal,UseGT,UseGT_0,UseGT_1,Pclass_1,Pclass_2,Pclass_3,AgeLevel_Children,AgeLevel_Middle,AgeLevel_Old,AgeLevel_Teenager,AgeLevel_Youth,Mother_No,Mother_Yes,D_Female_Family,S_Male_Family
1,-0.4166182521483909,0,0,-0.40048924196513447,1,0,0,1,0,1,0,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0.7505231117568699,0,0,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,-0.28093806859440434,1,0,-0.33808069393877294,1,0,1,0,0,0,0,1,0,0,1.5709650915476618,0,0,1,0.059159876663617626,0,0,0,1,-0.10516480269195017,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.9484912922740458,1,1,-0.34210705187595764,0,1,1,0,1,0,0,0,0,0,0.996268960586516,0,0,1,0.6792945838081278,0,0,0,1,-0.48045917795054083,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0.8964157822450276,0,0,-0.4878108797278257,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4476497003589156,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.4895645873924697,0,0,-0.476486748029494,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.4217474812076325,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.711226346921388,0,0,0.04241013112517282,0,1,0,1,0,0,1,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,0.7651497607911617,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,-1.0731352693451002,1,1,-0.5166657738846593,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,1,0,0,0.6792945838081278,0,0,0,1,-0.513650857175865,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.3436719169043121,1,0,-0.30385665147270374,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,0.059159876663617626,0,0,0,1,-0.4367132078283738,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
0,-0.1977815621728288,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.12483291117207568,0,0,-0.4709505058658652,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.4090841740670052,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.5625109226365484,0,1,0.445045924843634,1,0,0,1,0,1,0,0,0,0,-0.26806252752800463,0,0,1,0.059159876663617626,0,0,0,1,0.41978683877405376,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0.6046304412687123,0,0,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0.014008280242487315,0,0,-0.5035801105888092,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,1,0,-0.5609748304808925,0,0,1,0,-0.4837194039343823,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.576005994656703,0,0,-0.5035801105888092,1,0,1,0,0,1,0,0,0,0,0.5365120558175994,0,1,0,-0.5609748304808925,0,0,1,0,-0.4837194039343823,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.7505231117568699,1,4,-0.10052557564488092,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,2.5396987052416584,0,1,0,0,-0.6324188636380683,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
0,-0.05188657592799688,1,0,-0.10413319235659829,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,1,0,0,0.059159876663617626,0,0,0,1,0.42995432319823745,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1.115254787977264,0,1,-0.37121359340386517,1,0,1,0,0,0,0,1,0,0,0.4215728296253703,1,0,0,0.059159876663617626,0,0,0,1,-0.5137475587940298,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,0.38579143553647594,0,0,-0.5202733905963767,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.5219027285925937,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.15820585954624197,1,0,-0.3501597677503268,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,1,0,0.059159876663617626,0,0,0,1,-0.489668855870997,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0.021059759316081925,0,0,-0.516247032659192,0,1,1,0,0,0,1,0,0,0,0.6514512820098286,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,2.209449816638446,1,0,0.8527146659835759,1,0,0,1,0,0,0,1,0,0,2.490478901085495,1,0,0,0.059159876663617626,0,0,0,1,2.618597442282974,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,-0.7178866167064363,0,0,-0.5166657738846593,1,0,1,0,0,0,0,1,0,0,0.4215728296253703,1,0,0,-0.5609748304808925,0,0,1,0,-0.513650857175865,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.08982474911618811,0,0,-0.5061811378162305,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.4166182521483909,0,0,0.7329305173523337,1,0,0,1,0,0,0,1,0,0,0.3066336034331411,1,0,0,-0.5609748304808925,0,0,1,0,0.7490328244303632,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.3436719169043121,1,0,0.45393813634790614,0,1,0,1,0,0,1,0,0,0,0.19169437724091198,1,0,0,0.059159876663617626,0,0,0,1,1.7064571265241102,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,-0.8542962636128637,1,0,-0.5314304284403152,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,0.059159876663617626,0,0,0,1,-0.5474227461101779,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.7813499283687849,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.5625109226365484,0,0,2.0683385621255734,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,-0.5609748304808925,0,0,1,0,1.2353544718590135,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-1.9484912922740458,3,1,-0.23792504025130579,1,0,1,0,0,1,0,0,0,0,-0.26806252752800463,0,0,1,1.9195639980971482,0,1,0,0,-0.6039264225716569,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0.5105296688038508,1,0,0.9920427560419122,1,0,1,0,0,0,0,1,0,0,1.3410866391632035,1,0,0,0.059159876663617626,0,0,0,1,1.0453726308768827,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.5625109226365484,0,0,-0.516247032659192,1,0,1,0,0,1,0,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.1977792464161545,0,2,3.5956710106905927,0,1,0,1,0,0,1,0,0,0,-0.15312330133577545,1,0,0,0.6792945838081278,0,0,0,1,8.892690525593768,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.7084035931247061,0,0,-0.581423701767368,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,1,0,0,-0.5609748304808925,0,0,1,0,-0.6617747120095225,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.7813499283687849,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.8964157822450276,0,0,3.9182829404075092,1,0,1,0,0,1,0,0,0,0,-0.7278194322969213,1,0,0,-0.5609748304808925,0,0,1,0,1.772746085776074,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,-2.0943839627622034,0,2,-0.3452939141832392,1,0,1,0,0,1,0,0,0,0,0.07675515104868284,1,0,0,0.6792945838081278,0,0,0,1,-0.4841039079875613,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,0.16695242980423952,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.38579143553647594,1,0,0.3846505557858648,1,0,1,0,0,0,0,1,0,0,2.490478901085495,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.14505017745597304,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,0,0.8174840340332106,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.16963254813514372,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,-2.0943839627622034,5,2,0.2819784283876572,0,1,1,0,1,0,0,0,0,0,0.07675515104868284,0,0,1,3.779968119530679,1,0,0,0,-0.48659896323084495,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0.4587377707805547,0,0,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.34162156113743336,0,0,-0.5065998790416978,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,1,0,-0.5609748304808925,0,0,1,0,-0.4906266623747245,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.9272425988569425,0,0,-0.4206210316510575,1,0,1,0,0,1,0,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,-0.29396320006130255,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0.4587377707805547,1,2,1.7536122544286328,0,1,0,1,0,0,1,0,0,0,0.07675515104868284,0,0,1,1.299429290952638,0,0,0,1,0.5349078127797564,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
1,-0.6354572578806273,0,0,-0.5052591018486152,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.48755983962721255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.12483291117207568,2,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,0.6792945838081278,0,0,0,1,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.4895645873924697,1,0,1.6182259687908003,1,0,0,1,0,1,0,0,0,0,-0.6128802061046921,1,0,0,0.059159876663617626,0,0,0,1,0.8921665687774536,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.4166182521483909,0,2,-0.32600162012721917,1,0,0,1,0,0,0,1,0,0,2.490478901085495,0,0,1,0.6792945838081278,0,0,0,1,-0.4620398221096284,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.5625109226365484,0,0,-0.5052591018486152,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.48755983962721255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.09400609456016072,0,0,-0.5040834053309574,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4848706136744394,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.1882011232213427,0,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0,-0.4895645873924697,0,0,-0.4508187161799421,0,1,1,0,0,0,0,0,1,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,-0.12483291117207568,0,0,-0.40753536835520754,1,0,1,0,0,0,0,1,0,0,0.7663905082020578,0,0,1,-0.5609748304808925,0,0,1,0,-0.26403174681981983,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0.6775767765127911,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.2707255816602333,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6354572578806273,1,0,-0.46440767421794016,1,0,1,0,0,1,0,0,0,0,-0.4979409799124629,0,0,1,0.059159876663617626,0,0,0,1,-0.39411844744626384,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0,-0.12483291117207568,1,0,-0.34311364136025374,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.059159876663617626,0,0,0,1,-0.48161038769059783,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.7084035931247061,0,0,-0.4878108797278257,1,0,1,0,0,1,0,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.4476497003589156,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.31284510029239715,1,0,-0.23943492447775,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,0.059159876663617626,0,0,0,1,0.12047230635922694,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,1.5529327994417368,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,0.5365120558175994,0,0,1,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-1.9484912922740458,1,1,-0.28473145127107685,0,1,1,0,1,0,0,0,0,0,-0.15312330133577545,0,0,1,0.6792945838081278,0,0,0,1,-0.5587414402744186,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.6354572578806273,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,0.5365120558175994,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.6188780660211584,3,1,-0.1495122594876375,1,0,1,0,0,1,0,0,0,0,-1.1875763370658379,0,0,1,1.9195639980971482,0,1,0,0,-0.5533687444175724,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.14505017745597304,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.4052437916015641,0,0,-0.5241326546791681,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.5307302048793511,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.23989876504831834,1,0,1.1496585638509411,1,0,0,1,0,1,0,0,0,0,-0.7278194322969213,0,1,0,0.059159876663617626,0,0,0,1,1.2256336568139723,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,0.34506306502519835,0,0,-0.2322144319070096,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.5186998906298764,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,1.0423084527331852,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.12693011831034284,0,0,-0.5001416009104536,1,0,1,0,0,0,0,1,0,0,1.685904317739891,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0.31284510029239715,1,1,-0.007919343089634823,1,0,1,0,0,0,0,1,0,0,2.605418127277724,0,0,1,0.6792945838081278,0,0,0,1,0.6500287867854591,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,-0.8542962636128637,0,2,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,0.19169437724091198,0,0,1,0.6792945838081278,0,0,0,1,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0.021059759316081925,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-1.4378669455654942,0,2,-0.1760197869670924,1,0,1,0,0,1,0,0,0,0,-0.4979409799124629,0,0,1,0.6792945838081278,0,0,0,1,-0.47585433899031276,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
0,0.08338719232963003,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6354572578806273,0,0,-0.5065173387039854,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.4904378639773551,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.05188657592799688,0,0,-0.5036646641054902,0,1,1,0,0,0,1,0,0,0,-1.1875763370658379,0,0,1,-0.5609748304808925,0,0,1,0,-0.4839128071707119,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.12483291117207568,1,1,-0.3723047364048422,1,0,1,0,0,0,0,1,0,0,3.18011425823887,0,0,1,0.6792945838081278,0,0,0,1,-0.5149954701522517,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,-0.8542962636128637,1,1,-0.25528870885541444,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,0.6792945838081278,0,0,0,1,-0.38116733787062235,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
0,-0.20625317902700815,0,0,-0.516247032659192,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.12483291117207568,1,0,-0.1387759760481347,1,0,1,0,0,0,0,1,0,0,1.9157827701243495,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,-0.7813499283687849,0,0,-0.1387759760481347,1,0,1,0,0,1,0,0,0,0,4.3295065201611616,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.4940955012061172,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0.16695242980423952,0,0,-0.5001416009104536,0,1,0,1,0,0,1,0,0,0,0.8813297343942869,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.12483291117207568,0,0,-0.127703491720877,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.20215602653079912,1,0,-0.33808069393877294,1,0,1,0,0,0,0,1,0,0,1.9157827701243495,0,0,1,0.059159876663617626,0,0,0,1,-0.47585433899031265,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0.8964157822450276,1,0,-0.1387759760481347,1,0,1,0,0,0,0,1,0,0,2.950235805854412,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,-0.9272425988569425,0,0,-0.5187635063699324,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.5184490993724227,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,1.479986464197658,1,0,0.4631645355609647,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.059159876663617626,0,0,0,1,0.44050861409508024,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,-1.1460816045891788,1,2,1.7536122544286328,1,0,0,1,0,1,0,0,0,0,-0.26806252752800463,0,0,1,1.299429290952638,0,0,0,1,0.5349078127797564,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1
0,-0.6354572578806273,2,2,0.02982776257147091,1,0,1,0,0,1,0,0,0,0,1.2261474129709744,0,0,1,1.9195639980971482,0,1,0,0,-0.45081552714407236,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,-0.4166182521483909,2,3,-0.28473145127107685,1,0,1,0,0,0,0,1,0,0,0.996268960586516,0,0,1,2.5396987052416584,0,1,0,0,-0.5587414402744186,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,2.501235157614761,1,4,4.6324581795156305,0,1,0,1,0,0,1,0,0,0,-1.0726371108736086,0,0,1,2.5396987052416584,0,1,0,0,2.181137741061304,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
0,0.09400609456016072,0,0,-0.4508187161799421,0,1,1,0,0,0,1,0,0,0,1.2261474129709744,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1.115254787977264,1,1,-0.13374302862665394,1,0,1,0,0,0,0,1,0,0,2.145661222508808,0,0,1,0.6792945838081278,0,0,0,1,-0.443620466268716,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.7084035931247061,0,0,-0.4709505058658652,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4090841740670052,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.3436719169043121,1,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,0.059159876663617626,0,0,0,1,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.12483291117207568,0,0,-0.40048924196513447,1,0,1,0,0,0,0,1,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0.13029689634408959,0,0,-0.4988833640550834,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4729763146401701,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.875544957029967,0,2,0.9857515717650612,0,1,0,1,1,0,0,0,0,0,-0.38300175372023376,0,0,1,0.6792945838081278,0,0,0,1,2.922899015291728,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1,-1.2190279398332577,0,1,-0.2696326090066346,1,0,1,0,0,1,0,0,0,0,0.3066336034331411,0,0,1,0.059159876663617626,0,0,0,1,-0.3975720766664349,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,0.31284510029239715,0,0,-0.127703491720877,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,-1.8025986217858883,2,1,-0.27449846257372224,1,0,1,0,0,1,0,0,0,0,0.19169437724091198,1,0,0,1.299429290952638,0,0,0,1,-0.6248404499192729,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1,1.6258791346858157,0,0,-0.04818292246148094,0,1,0,1,0,0,0,0,1,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,0.5579320075808969,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.4587377707805547,1,2,-0.10354534409776935,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,1.299429290952638,0,0,0,1,-0.42059627146757544,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.5734528729231603,1,0,-0.2602371027602143,0,1,1,0,0,0,1,0,0,0,0.5365120558175994,0,0,1,0.059159876663617626,0,0,0,1,0.0728905053831899,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.021059759316081925,0,0,-0.10354534409776935,0,1,0,1,0,0,1,0,0,0,0.5365120558175994,1,0,0,-0.5609748304808925,0,0,1,0,0.43129893617462406,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1.4070401289535792,1,0,1.1316245066502912,0,1,0,1,0,0,1,0,0,0,-0.6128802061046921,1,0,0,0.059159876663617626,0,0,0,1,1.2050085831111106,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0,0.32995188431588685,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.05188657592799688,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,1,0,0,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,2.5741814928588402,0,0,-0.127703491720877,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1.0058352851111458,1,0,0.3818824347040503,1,0,0,1,0,0,0,1,0,0,0.7663905082020578,0,0,1,0.059159876663617626,0,0,0,1,1.5416407304596258,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1.479986464197658,0,0,-0.4508187161799421,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.9931408859611708,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1.3340937937095003,0,0,-0.127703491720877,0,1,0,1,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
